affair_binary,affair_status,rate_marriage,rate_marriage_f,age,yrs_married,children,child_status,religious,religious_f,educ,occupation,occupation_f,occupation_husb,occupation_husb_f,affairs
1,Affair reported,3.0,fair,27.0,9.0,2.0,Has children,2.0,mildly_religious,12.0,5.0,managerial_business,2.0,farming_semiskilled_unskilled,1.333333
1,Affair reported,3.0,fair,27.0,6.0,1.0,Has children,2.0,mildly_religious,17.0,2.0,farming_semiskilled_unskilled,2.0,farming_semiskilled_unskilled,1.333333
1,Affair reported,5.0,very_good,22.0,2.5,0.0,No children,3.0,fairly_religious,14.0,3.0,white_collar,3.0,white_collar,1.3999996
1,Affair reported,5.0,very_good,27.0,6.0,0.0,No children,2.0,mildly_religious,17.0,4.0,teacher_nurse_writer_technician_skilled,5.0,managerial_business,1.333333
1,Affair reported,4.0,good,22.0,2.5,0.0,No children,2.0,mildly_religious,12.0,4.0,teacher_nurse_writer_technician_skilled,2.0,farming_semiskilled_unskilled,4.8999996
1,Affair reported,4.0,good,27.0,6.0,0.0,No children,2.0,mildly_religious,12.0,3.0,white_collar,4.0,teacher_nurse_writer_technician_skilled,4.666666
1,Affair reported,3.0,fair,32.0,9.0,1.0,Has children,2.0,mildly_religious,12.0,3.0,white_collar,3.0,white_collar,0.1111111
1,Affair reported,1.0,very_poor,42.0,23.0,4.0,Has children,3.0,fairly_religious,12.0,3.0,white_collar,5.0,managerial_business,0.8521735
1,Affair reported,2.0,poor,22.0,6.0,2.0,Has children,2.0,mildly_religious,12.0,3.0,white_collar,4.0,teacher_nurse_writer_technician_skilled,1.333333
1,Affair reported,4.0,good,32.0,16.5,2.0,Has children,2.0,mildly_religious,12.0,2.0,farming_semiskilled_unskilled,2.0,farming_semiskilled_unskilled,0.4848484
1,Affair reported,4.0,good,32.0,13.0,3.0,Has children,3.0,fairly_religious,14.0,2.0,farming_semiskilled_unskilled,2.0,farming_semiskilled_unskilled,0.9423077
1,Affair reported,5.0,very_good,27.0,9.0,2.0,Has children,1.0,not_religious,12.0,3.0,white_collar,3.0,white_collar,0.3888888
1,Affair reported,3.0,fair,42.0,23.0,3.0,Has children,2.0,mildly_religious,12.0,3.0,white_collar,2.0,farming_semiskilled_unskilled,0.5217391
1,Affair reported,3.0,fair,37.0,16.5,1.0,Has children,3.0,fairly_religious,20.0,6.0,professional,6.0,professional,2.7151508
1,Affair reported,5.0,very_good,32.0,13.0,2.0,Has children,1.0,not_religious,12.0,5.0,managerial_business,2.0,farming_semiskilled_unskilled,0.9423077
1,Affair reported,4.0,good,27.0,13.0,3.0,Has children,1.0,not_religious,12.0,4.0,teacher_nurse_writer_technician_skilled,2.0,farming_semiskilled_unskilled,3.4461536
1,Affair reported,2.0,poor,37.0,13.0,0.0,No children,2.0,mildly_religious,14.0,3.0,white_collar,5.0,managerial_business,0.9230769
1,Affair reported,3.0,fair,27.0,9.0,1.0,Has children,1.0,not_religious,12.0,2.0,farming_semiskilled_unskilled,2.0,farming_semiskilled_unskilled,3.1111107
1,Affair reported,5.0,very_good,27.0,6.0,0.0,No children,1.0,not_religious,14.0,5.0,managerial_business,5.0,managerial_business,3.2666645
1,Affair reported,2.0,poor,42.0,23.0,2.0,Has children,3.0,fairly_religious,12.0,5.0,managerial_business,2.0,farming_semiskilled_unskilled,0.8521735
1,Affair reported,5.0,very_good,27.0,6.0,0.0,No children,2.0,mildly_religious,16.0,3.0,white_collar,4.0,teacher_nurse_writer_technician_skilled,0.5833333
1,Affair reported,4.0,good,22.0,2.5,0.0,No children,4.0,strongly_religious,16.0,5.0,managerial_business,4.0,teacher_nurse_writer_technician_skilled,7.8399963
1,Affair reported,5.0,very_good,22.0,2.5,0.0,No children,2.0,mildly_religious,16.0,4.0,teacher_nurse_writer_technician_skilled,4.0,teacher_nurse_writer_technician_skilled,1.3999996
1,Affair reported,5.0,very_good,42.0,13.0,0.0,No children,3.0,fairly_religious,12.0,3.0,white_collar,2.0,farming_semiskilled_unskilled,1.5076914
1,Affair reported,4.0,good,22.0,2.5,1.0,Has children,1.0,not_religious,16.0,3.0,white_collar,4.0,teacher_nurse_writer_technician_skilled,1.3999996
1,Affair reported,4.0,good,32.0,9.0,1.0,Has children,3.0,fairly_religious,16.0,3.0,white_collar,5.0,managerial_business,1.3611107
1,Affair reported,4.0,good,27.0,9.0,2.0,Has children,2.0,mildly_religious,12.0,4.0,teacher_nurse_writer_technician_skilled,2.0,farming_semiskilled_unskilled,0.3888888
1,Affair reported,5.0,very_good,27.0,6.0,0.0,No children,1.0,not_religious,16.0,5.0,managerial_business,2.0,farming_semiskilled_unskilled,2.041666
1,Affair reported,4.0,good,32.0,16.5,3.0,Has children,2.0,mildly_religious,14.0,5.0,managerial_business,4.0,teacher_nurse_writer_technician_skilled,2.545454
1,Affair reported,2.0,poor,42.0,2.5,0.0,No children,4.0,strongly_religious,20.0,6.0,professional,5.0,managerial_business,4.7999992
1,Affair reported,2.0,poor,42.0,23.0,5.5,Has children,4.0,strongly_religious,14.0,3.0,white_collar,6.0,professional,0.3478261
1,Affair reported,4.0,good,42.0,23.0,4.0,Has children,2.0,mildly_religious,12.0,3.0,white_collar,2.0,farming_semiskilled_unskilled,0.3478261
1,Affair reported,3.0,fair,22.0,2.5,0.0,No children,3.0,fairly_religious,16.0,5.0,managerial_business,5.0,managerial_business,4.7999992
1,Affair reported,2.0,poor,22.0,2.5,0.0,No children,3.0,fairly_religious,14.0,3.0,white_collar,5.0,managerial_business,1.3999996
1,Affair reported,4.0,good,22.0,2.5,0.0,No children,3.0,fairly_religious,14.0,3.0,white_collar,3.0,white_collar,4.7999992
1,Affair reported,4.0,good,32.0,16.5,4.0,Has children,3.0,fairly_religious,14.0,4.0,teacher_nurse_writer_technician_skilled,4.0,teacher_nurse_writer_technician_skilled,0.2121212
1,Affair reported,5.0,very_good,32.0,13.0,2.0,Has children,4.0,strongly_religious,17.0,4.0,teacher_nurse_writer_technician_skilled,5.0,managerial_business,0.9423077
1,Affair reported,4.0,good,32.0,13.0,3.0,Has children,4.0,strongly_religious,12.0,3.0,white_collar,5.0,managerial_business,1.5076914
1,Affair reported,5.0,very_good,27.0,9.0,2.0,Has children,1.0,not_religious,14.0,4.0,teacher_nurse_writer_technician_skilled,4.0,teacher_nurse_writer_technician_skilled,1.3611107
1,Affair reported,4.0,good,27.0,6.0,1.0,Has children,4.0,strongly_religious,16.0,3.0,white_collar,4.0,teacher_nurse_writer_technician_skilled,0.5833333
1,Affair reported,4.0,good,27.0,9.0,2.0,Has children,3.0,fairly_religious,12.0,2.0,farming_semiskilled_unskilled,4.0,teacher_nurse_writer_technician_skilled,1.333333
1,Affair reported,1.0,very_poor,37.0,16.5,3.0,Has children,2.0,mildly_religious,17.0,4.0,teacher_nurse_writer_technician_skilled,4.0,teacher_nurse_writer_technician_skilled,0.7424242
1,Affair reported,3.0,fair,27.0,9.0,3.0,Has children,2.0,mildly_religious,12.0,4.0,teacher_nurse_writer_technician_skilled,5.0,managerial_business,1.3611107
1,Affair reported,2.0,poor,27.0,6.0,0.0,No children,2.0,mildly_religious,14.0,3.0,white_collar,4.0,teacher_nurse_writer_technician_skilled,4.666666
1,Affair reported,3.0,fair,22.0,2.5,1.0,Has children,2.0,mildly_religious,14.0,2.0,farming_semiskilled_unskilled,2.0,farming_semiskilled_unskilled,25.5999908
1,Affair reported,4.0,good,22.0,2.5,1.0,Has children,3.0,fairly_religious,12.0,3.0,white_collar,4.0,teacher_nurse_writer_technician_skilled,4.8999996
1,Affair reported,4.0,good,27.0,2.5,0.0,No children,2.0,mildly_religious,14.0,4.0,teacher_nurse_writer_technician_skilled,4.0,teacher_nurse_writer_technician_skilled,1.3999996
1,Affair reported,1.0,very_poor,42.0,23.0,2.0,Has children,3.0,fairly_religious,12.0,3.0,white_collar,5.0,managerial_business,0.5217391
1,Affair reported,5.0,very_good,27.0,6.0,2.0,Has children,4.0,strongly_religious,14.0,5.0,managerial_business,5.0,managerial_business,3.2666645
1,Affair reported,5.0,very_good,27.0,6.0,0.0,No children,1.0,not_religious,12.0,4.0,teacher_nurse_writer_technician_skilled,2.0,farming_semiskilled_unskilled,0.5833333
1,Affair reported,4.0,good,37.0,23.0,2.0,Has children,3.0,fairly_religious,12.0,3.0,white_collar,5.0,managerial_business,0.1521739
1,Affair reported,4.0,good,22.0,6.0,2.0,Has children,2.0,mildly_religious,12.0,3.0,white_collar,4.0,teacher_nurse_writer_technician_skilled,0.1666666
1,Affair reported,1.0,very_poor,32.0,13.0,1.0,Has children,3.0,fairly_religious,14.0,3.0,white_collar,1.0,student,0.9423077
1,Affair reported,5.0,very_good,22.0,6.0,1.0,Has children,1.0,not_religious,16.0,3.0,white_collar,5.0,managerial_business,0.5833333
1,Affair reported,5.0,very_good,27.0,6.0,0.0,No children,1.0,not_religious,14.0,3.0,white_collar,5.0,managerial_business,2.0
1,Affair reported,5.0,very_good,27.0,6.0,1.0,Has children,1.0,not_religious,17.0,4.0,teacher_nurse_writer_technician_skilled,5.0,managerial_business,3.2666645
1,Affair reported,4.0,good,37.0,16.5,1.0,Has children,2.0,mildly_religious,14.0,2.0,farming_semiskilled_unskilled,5.0,managerial_business,1.1878777
1,Affair reported,4.0,good,27.0,9.0,2.0,Has children,2.0,mildly_religious,12.0,2.0,farming_semiskilled_unskilled,2.0,farming_semiskilled_unskilled,2.1777763
1,Affair reported,4.0,good,42.0,23.0,4.0,Has children,1.0,not_religious,12.0,3.0,white_collar,4.0,teacher_nurse_writer_technician_skilled,0.1521739
1,Affair reported,4.0,good,32.0,13.0,0.0,No children,3.0,fairly_religious,12.0,2.0,farming_semiskilled_unskilled,2.0,farming_semiskilled_unskilled,2.1538458
1,Affair reported,5.0,very_good,32.0,13.0,2.0,Has children,3.0,fairly_religious,12.0,2.0,farming_semiskilled_unskilled,2.0,farming_semiskilled_unskilled,0.9230769
1,Affair reported,4.0,good,42.0,23.0,4.0,Has children,1.0,not_religious,17.0,4.0,teacher_nurse_writer_technician_skilled,4.0,teacher_nurse_writer_technician_skilled,0.8521735
1,Affair reported,4.0,good,37.0,23.0,4.0,Has children,2.0,mildly_religious,14.0,4.0,teacher_nurse_writer_technician_skilled,3.0,white_collar,0.5326087
1,Affair reported,4.0,good,32.0,16.5,2.0,Has children,2.0,mildly_religious,14.0,3.0,white_collar,6.0,professional,1.1878777
1,Affair reported,4.0,good,27.0,13.0,4.0,Has children,3.0,fairly_religious,12.0,2.0,farming_semiskilled_unskilled,4.0,teacher_nurse_writer_technician_skilled,3.2307692
1,Affair reported,5.0,very_good,37.0,23.0,3.0,Has children,2.0,mildly_religious,12.0,3.0,white_collar,2.0,farming_semiskilled_unskilled,0.1521739
1,Affair reported,2.0,poor,32.0,13.0,0.0,No children,3.0,fairly_religious,9.0,6.0,professional,2.0,farming_semiskilled_unskilled,0.0769231
1,Affair reported,5.0,very_good,32.0,13.0,2.0,Has children,1.0,not_religious,14.0,4.0,teacher_nurse_writer_technician_skilled,6.0,professional,3.4461536
1,Affair reported,4.0,good,27.0,6.0,1.0,Has children,2.0,mildly_religious,14.0,4.0,teacher_nurse_writer_technician_skilled,2.0,farming_semiskilled_unskilled,0.1666666
1,Affair reported,5.0,very_good,27.0,2.5,0.0,No children,3.0,fairly_religious,20.0,4.0,teacher_nurse_writer_technician_skilled,5.0,managerial_business,4.7999992
1,Affair reported,2.0,poor,42.0,23.0,3.0,Has children,3.0,fairly_religious,14.0,4.0,teacher_nurse_writer_technician_skilled,2.0,farming_semiskilled_unskilled,0.5217391
1,Affair reported,3.0,fair,27.0,6.0,0.0,No children,1.0,not_religious,14.0,3.0,white_collar,2.0,farming_semiskilled_unskilled,0.5833333
1,Affair reported,4.0,good,27.0,6.0,1.0,Has children,2.0,mildly_religious,12.0,3.0,white_collar,4.0,teacher_nurse_writer_technician_skilled,2.041666
1,Affair reported,2.0,poor,22.0,2.5,0.0,No children,3.0,fairly_religious,12.0,3.0,white_collar,3.0,white_collar,3.1999998
1,Affair reported,3.0,fair,27.0,2.5,0.0,No children,3.0,fairly_religious,12.0,2.0,farming_semiskilled_unskilled,2.0,farming_semiskilled_unskilled,7.8399963
1,Affair reported,4.0,good,42.0,23.0,2.0,Has children,2.0,mildly_religious,17.0,5.0,managerial_business,2.0,farming_semiskilled_unskilled,0.8521735
1,Affair reported,5.0,very_good,32.0,13.0,2.0,Has children,1.0,not_religious,14.0,2.0,farming_semiskilled_unskilled,5.0,managerial_business,0.9230769
1,Affair reported,5.0,very_good,32.0,13.0,0.0,No children,1.0,not_religious,12.0,5.0,managerial_business,4.0,teacher_nurse_writer_technician_skilled,2.1538458
1,Affair reported,4.0,good,27.0,9.0,2.0,Has children,2.0,mildly_religious,16.0,4.0,teacher_nurse_writer_technician_skilled,5.0,managerial_business,0.3888888
1,Affair reported,5.0,very_good,42.0,23.0,4.0,Has children,3.0,fairly_religious,17.0,4.0,teacher_nurse_writer_technician_skilled,4.0,teacher_nurse_writer_technician_skilled,0.1521739
1,Affair reported,3.0,fair,27.0,9.0,3.0,Has children,1.0,not_religious,16.0,4.0,teacher_nurse_writer_technician_skilled,5.0,managerial_business,0.1111111
1,Affair reported,5.0,very_good,42.0,13.0,0.0,No children,2.0,mildly_religious,14.0,5.0,managerial_business,3.0,white_collar,0.9230769
1,Affair reported,5.0,very_good,32.0,16.5,2.0,Has children,2.0,mildly_religious,16.0,5.0,managerial_business,5.0,managerial_business,0.2121212
1,Affair reported,1.0,very_poor,42.0,23.0,2.0,Has children,1.0,not_religious,12.0,3.0,white_collar,3.0,white_collar,1.826086
1,Affair reported,4.0,good,27.0,6.0,0.0,No children,1.0,not_religious,12.0,3.0,white_collar,4.0,teacher_nurse_writer_technician_skilled,0.5833333
1,Affair reported,5.0,very_good,42.0,23.0,3.0,Has children,2.0,mildly_religious,12.0,5.0,managerial_business,4.0,teacher_nurse_writer_technician_skilled,1.9478254
1,Affair reported,4.0,good,27.0,9.0,2.0,Has children,3.0,fairly_religious,16.0,4.0,teacher_nurse_writer_technician_skilled,5.0,managerial_business,1.333333
1,Affair reported,2.0,poor,32.0,13.0,3.0,Has children,3.0,fairly_religious,20.0,4.0,teacher_nurse_writer_technician_skilled,5.0,managerial_business,0.0769231
1,Affair reported,4.0,good,22.0,2.5,0.0,No children,2.0,mildly_religious,12.0,3.0,white_collar,2.0,farming_semiskilled_unskilled,11.1999998
1,Affair reported,3.0,fair,32.0,16.5,3.0,Has children,2.0,mildly_religious,12.0,3.0,white_collar,2.0,farming_semiskilled_unskilled,0.7272727
1,Affair reported,5.0,very_good,27.0,6.0,1.0,Has children,3.0,fairly_religious,12.0,5.0,managerial_business,2.0,farming_semiskilled_unskilled,2.0
1,Affair reported,3.0,fair,27.0,2.5,0.0,No children,1.0,not_religious,12.0,3.0,white_collar,4.0,teacher_nurse_writer_technician_skilled,3.1999998
1,Affair reported,5.0,very_good,22.0,2.5,0.0,No children,2.0,mildly_religious,16.0,4.0,teacher_nurse_writer_technician_skilled,6.0,professional,1.3999996
1,Affair reported,3.0,fair,32.0,13.0,0.0,No children,2.0,mildly_religious,16.0,4.0,teacher_nurse_writer_technician_skilled,5.0,managerial_business,0.9230769
1,Affair reported,4.0,good,37.0,16.5,2.0,Has children,2.0,mildly_religious,20.0,4.0,teacher_nurse_writer_technician_skilled,2.0,farming_semiskilled_unskilled,0.7424242
1,Affair reported,4.0,good,27.0,6.0,1.0,Has children,2.0,mildly_religious,17.0,4.0,teacher_nurse_writer_technician_skilled,5.0,managerial_business,2.041666
1,Affair reported,4.0,good,37.0,23.0,4.0,Has children,2.0,mildly_religious,12.0,3.0,white_collar,2.0,farming_semiskilled_unskilled,0.1521739
1,Affair reported,4.0,good,22.0,2.5,2.0,Has children,2.0,mildly_religious,14.0,3.0,white_collar,5.0,managerial_business,4.8999996
1,Affair reported,3.0,fair,27.0,6.0,1.0,Has children,3.0,fairly_religious,17.0,4.0,teacher_nurse_writer_technician_skilled,4.0,teacher_nurse_writer_technician_skilled,1.333333
1,Affair reported,4.0,good,32.0,16.5,3.0,Has children,4.0,strongly_religious,12.0,3.0,white_collar,5.0,managerial_business,1.1878777
1,Affair reported,5.0,very_good,22.0,6.0,2.0,Has children,3.0,fairly_religious,14.0,3.0,white_collar,5.0,managerial_business,7.4666672
1,Affair reported,4.0,good,32.0,13.0,2.0,Has children,3.0,fairly_religious,14.0,3.0,white_collar,2.0,farming_semiskilled_unskilled,0.0769231
1,Affair reported,4.0,good,27.0,9.0,1.0,Has children,1.0,not_religious,14.0,2.0,farming_semiskilled_unskilled,5.0,managerial_business,1.3611107
1,Affair reported,3.0,fair,32.0,16.5,2.0,Has children,2.0,mildly_religious,12.0,3.0,white_collar,4.0,teacher_nurse_writer_technician_skilled,0.7272727
1,Affair reported,4.0,good,27.0,13.0,2.0,Has children,2.0,mildly_religious,12.0,3.0,white_collar,2.0,farming_semiskilled_unskilled,0.0769231
1,Affair reported,5.0,very_good,27.0,9.0,1.0,Has children,3.0,fairly_religious,12.0,2.0,farming_semiskilled_unskilled,3.0,white_collar,0.3888888
1,Affair reported,3.0,fair,27.0,9.0,0.0,No children,1.0,not_religious,12.0,3.0,white_collar,4.0,teacher_nurse_writer_technician_skilled,16.0
1,Affair reported,4.0,good,27.0,9.0,0.0,No children,3.0,fairly_religious,14.0,5.0,managerial_business,6.0,professional,4.9777775
1,Affair reported,3.0,fair,22.0,2.5,0.0,No children,1.0,not_religious,12.0,3.0,white_collar,2.0,farming_semiskilled_unskilled,7.8399963
1,Affair reported,3.0,fair,32.0,13.0,2.0,Has children,3.0,fairly_religious,20.0,4.0,teacher_nurse_writer_technician_skilled,5.0,managerial_business,0.0769231
1,Affair reported,4.0,good,42.0,23.0,5.5,Has children,2.0,mildly_religious,14.0,5.0,managerial_business,3.0,white_collar,0.5326087
1,Affair reported,5.0,very_good,22.0,2.5,0.0,No children,2.0,mildly_religious,16.0,3.0,white_collar,4.0,teacher_nurse_writer_technician_skilled,4.8999996
1,Affair reported,5.0,very_good,27.0,9.0,1.0,Has children,2.0,mildly_religious,14.0,4.0,teacher_nurse_writer_technician_skilled,5.0,managerial_business,0.3888888
1,Affair reported,5.0,very_good,37.0,13.0,2.0,Has children,3.0,fairly_religious,14.0,4.0,teacher_nurse_writer_technician_skilled,3.0,white_collar,0.2692307
1,Affair reported,5.0,very_good,27.0,2.5,1.0,Has children,3.0,fairly_religious,16.0,3.0,white_collar,3.0,white_collar,1.3999996
1,Affair reported,4.0,good,27.0,6.0,0.0,No children,2.0,mildly_religious,14.0,3.0,white_collar,2.0,farming_semiskilled_unskilled,0.5833333
1,Affair reported,5.0,very_good,22.0,2.5,0.0,No children,2.0,mildly_religious,12.0,4.0,teacher_nurse_writer_technician_skilled,4.0,teacher_nurse_writer_technician_skilled,7.8399963
1,Affair reported,5.0,very_good,27.0,6.0,1.0,Has children,3.0,fairly_religious,12.0,2.0,farming_semiskilled_unskilled,3.0,white_collar,1.333333
1,Affair reported,4.0,good,32.0,9.0,2.0,Has children,2.0,mildly_religious,16.0,5.0,managerial_business,5.0,managerial_business,1.333333
1,Affair reported,4.0,good,32.0,6.0,2.0,Has children,3.0,fairly_religious,14.0,4.0,teacher_nurse_writer_technician_skilled,2.0,farming_semiskilled_unskilled,2.041666
1,Affair reported,2.0,poor,22.0,2.5,1.0,Has children,2.0,mildly_religious,17.0,2.0,farming_semiskilled_unskilled,2.0,farming_semiskilled_unskilled,11.1999998
1,Affair reported,5.0,very_good,27.0,2.5,0.0,No children,2.0,mildly_religious,17.0,5.0,managerial_business,5.0,managerial_business,4.7999992
1,Affair reported,5.0,very_good,37.0,16.5,3.0,Has children,2.0,mildly_religious,14.0,4.0,teacher_nurse_writer_technician_skilled,4.0,teacher_nurse_writer_technician_skilled,1.1878777
1,Affair reported,3.0,fair,27.0,2.5,1.0,Has children,3.0,fairly_religious,14.0,5.0,managerial_business,3.0,white_collar,4.7999992
1,Affair reported,4.0,good,27.0,6.0,1.0,Has children,1.0,not_religious,14.0,3.0,white_collar,4.0,teacher_nurse_writer_technician_skilled,0.1666666
1,Affair reported,5.0,very_good,27.0,6.0,2.0,Has children,3.0,fairly_religious,12.0,2.0,farming_semiskilled_unskilled,4.0,teacher_nurse_writer_technician_skilled,3.2666645
1,Affair reported,4.0,good,42.0,23.0,3.0,Has children,2.0,mildly_religious,12.0,3.0,white_collar,2.0,farming_semiskilled_unskilled,1.217391
1,Affair reported,3.0,fair,27.0,6.0,2.0,Has children,3.0,fairly_religious,14.0,3.0,white_collar,5.0,managerial_business,0.5833333
1,Affair reported,5.0,very_good,22.0,6.0,1.0,Has children,3.0,fairly_religious,14.0,1.0,student,4.0,teacher_nurse_writer_technician_skilled,2.0
