TOWN,TRACT,LON,LAT,MEDV,CMEDV,CRIM,log_crim,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,log_tax,PTRATIO,B,LSTAT,value_segment,high_value,dist_boston_core,north_south,east_west,spatial_zone
Wakefield,3351,-71.08108909999999,42.5036895,23.9,23.9,0.05059,0.04935191112196916,0.0,4.49,0,0.449,6.389,48.0,4.7794,3,247,5.5134287461649825,18.5,396.9,9.62,Mid-high,0,0.1456947396066838,Northern tracts,Western tracts,Northern tracts / Western tracts
Wakefield,3352,-71.06408909999999,42.5086895,26.6,26.6,0.05735,0.055765777905857246,0.0,4.49,0,0.449,6.63,56.1,4.4377,3,247,5.5134287461649825,18.5,392.3,6.53,High,1,0.14885839831551592,Northern tracts,Eastern tracts,Northern tracts / Eastern tracts
Wakefield,3353,-71.07008909999999,42.4921895,22.5,22.5,0.05188,0.050579039368154076,0.0,4.49,0,0.449,6.015,45.1,4.4272,3,247,5.5134287461649825,18.5,395.99,12.86,Mid-high,0,0.13283594562113213,Northern tracts,Eastern tracts,Northern tracts / Eastern tracts
Walpole,4112,-71.25234293333332,42.12941086666666,22.3,22.3,0.0459,0.04487775877808546,52.5,5.32,0,0.405,6.315,45.6,7.3172,6,293,5.683579767338681,16.6,396.9,7.6,Mid-high,0,0.30220888473816765,Southern tracts,Western tracts,Southern tracts / Western tracts
Walpole,4111,-71.23684293333332,42.14591086666666,23.2,23.2,0.03871,0.03797955862417436,52.5,5.32,0,0.405,6.209,31.3,7.3172,6,293,5.683579767338681,16.6,396.9,7.14,Mid-high,0,0.27960264247920225,Southern tracts,Western tracts,Southern tracts / Western tracts
Walpole,4113,-71.25934293333333,42.14991086666666,24.8,24.8,0.04297,0.04207241242184151,52.5,5.32,0,0.405,6.565,22.9,7.3172,6,293,5.683579767338681,16.6,371.72,9.51,Mid-high,0,0.29168494410011875,Southern tracts,Western tracts,Southern tracts / Western tracts
Waltham,3681,-71.24276584545453,42.39295792727272,22.6,22.6,0.13642,0.12788297027984558,0.0,10.59,0,0.489,5.891,22.3,3.9454,4,277,5.627621113690637,18.6,396.9,10.87,Mid-high,0,0.18866683414831717,Northern tracts,Western tracts,Northern tracts / Western tracts
Waltham,3682,-71.24526584545454,42.37925792727272,24.4,24.4,0.22969,0.20676210509846787,0.0,10.59,0,0.489,6.326,52.5,4.3549,4,277,5.627621113690637,18.6,394.87,10.97,Mid-high,0,0.1892482399589313,Northern tracts,Western tracts,Northern tracts / Western tracts
Waltham,3683,-71.24426584545454,42.37525792727271,22.5,22.5,0.25199,0.22473428542556148,0.0,10.59,0,0.489,5.783,72.7,4.3549,4,277,5.627621113690637,18.6,389.43,18.06,Mid-high,0,0.18788640509217394,Northern tracts,Western tracts,Northern tracts / Western tracts
Waltham,3686,-71.24556584545454,42.37045792727272,21.7,21.7,0.17446,0.1608084674913248,0.0,10.59,1,0.489,5.96,92.1,3.8771,4,277,5.627621113690637,18.6,393.25,17.27,Mid-high,0,0.18885562293674102,Northern tracts,Western tracts,Northern tracts / Western tracts
Waltham,3687,-71.23826584545453,42.37015792727272,19.3,19.3,0.37578,0.31902084300745703,0.0,10.59,1,0.489,5.404,88.6,3.665,4,277,5.627621113690637,18.6,395.24,23.98,Mid-low,0,0.18155024157192545,Northern tracts,Western tracts,Northern tracts / Western tracts
Waltham,3684,-71.23876584545454,42.36615792727272,24.4,24.4,0.13587,0.12739887713087172,0.0,10.59,1,0.489,6.064,59.1,4.2392,4,277,5.627621113690637,18.6,381.32,14.66,Mid-high,0,0.181870125754886,Northern tracts,Western tracts,Northern tracts / Western tracts
Waltham,3689,-71.23326584545454,42.37005792727272,28.1,28.1,0.14052,0.1314842987568961,0.0,10.59,0,0.489,6.375,32.3,3.9454,4,277,5.627621113690637,18.6,385.81,9.38,High,1,0.17655257056986215,Northern tracts,Western tracts,Northern tracts / Western tracts
Waltham,3691,-71.22876584545453,42.37345792727272,25.0,25.0,0.19802,0.18067019404472417,0.0,10.59,0,0.489,6.182,42.4,3.9454,4,277,5.627621113690637,18.6,393.63,9.47,Mid-high,1,0.17229225598147843,Northern tracts,Western tracts,Northern tracts / Western tracts
Waltham,3690,-71.23276584545454,42.38395792727272,23.7,23.7,0.28955,0.2542933203064257,0.0,10.59,0,0.489,5.412,9.8,3.5875,4,277,5.627621113690637,18.6,348.93,29.55,Mid-high,0,0.17739113480541338,Northern tracts,Western tracts,Northern tracts / Western tracts
Waltham,3685,-71.22226584545453,42.38345792727272,20.0,20.0,0.43571,0.3616595003706892,0.0,10.59,1,0.489,5.344,100.0,3.875,4,277,5.627621113690637,18.6,396.9,23.09,Mid-low,0,0.16692235927440077,Northern tracts,Western tracts,Northern tracts / Western tracts
Waltham,3688,-71.21976584545453,42.37615792727272,22.4,22.4,0.21719,0.19654492343019744,0.0,10.59,1,0.489,5.807,53.8,3.6526,4,277,5.627621113690637,18.6,390.94,16.03,Mid-high,0,0.1635658859917876,Northern tracts,Western tracts,Northern tracts / Western tracts
Wayland,3661,-71.3636984,42.351345300000006,24.1,24.1,0.03445,0.03386988450761521,82.5,2.03,0,0.415,6.162,38.4,6.27,2,348,5.855071922202427,14.7,393.77,7.43,Mid-high,0,0.3068204888768856,Northern tracts,Western tracts,Northern tracts / Western tracts
Wayland,3662,-71.3591984,42.373845300000006,42.3,42.3,0.02177,0.021536417530524612,82.5,2.03,0,0.415,7.61,15.7,6.27,2,348,5.855071922202427,14.7,395.38,3.11,High,1,0.3025153967893981,Northern tracts,Western tracts,Northern tracts / Western tracts
Wellesley,4043,-71.2712627,42.301472,35.4,35.4,0.03705,0.0363801440927505,20.0,3.33,0,0.4429,6.968,37.2,5.2447,5,216,5.37989735354046,14.9,392.23,4.59,High,1,0.2221126547391815,Southern tracts,Western tracts,Southern tracts / Western tracts
Wellesley,4042,-71.2892627,42.300472,45.4,45.4,0.03578,0.035154766074375454,20.0,3.33,0,0.4429,7.82,64.5,4.6947,5,216,5.37989735354046,14.9,387.31,3.76,High,1,0.23976977414863324,Southern tracts,Western tracts,Southern tracts / Western tracts
Wellesley,4041,-71.3082627,42.298272,35.1,35.1,0.21038,0.19093435989217727,20.0,3.33,0,0.4429,6.812,32.2,4.1007,5,216,5.37989735354046,14.9,396.9,4.85,High,1,0.25873401476282415,Southern tracts,Western tracts,Southern tracts / Western tracts
Wellesley,4044,-71.30076269999999,42.286972,46.0,46.0,0.06129,0.05948514933476599,20.0,3.33,1,0.4429,7.645,49.7,5.2119,5,216,5.37989735354046,14.9,377.07,3.01,High,1,0.2544667811233631,Southern tracts,Western tracts,Southern tracts / Western tracts
Wenham,2161,-70.8911612,42.604261,31.6,31.6,0.01432,0.014218437237555498,100.0,1.32,0,0.411,6.816,40.5,8.3248,5,256,5.54907608489522,15.1,392.9,3.95,High,1,0.29523879099204053,Northern tracts,Eastern tracts,Northern tracts / Eastern tracts
Weymouth,4225,-70.9522231,42.19229739999999,18.5,18.5,0.03041,0.029956781289803308,0.0,5.19,0,0.515,5.895,59.6,5.615,5,224,5.41610040220442,20.2,394.81,10.56,Mid-low,0,0.19774316883365442,Southern tracts,Eastern tracts,Southern tracts / Eastern tracts
Weymouth,4227,-70.9377231,42.19379739999999,19.0,19.0,0.05497,0.053512330504761216,0.0,5.19,0,0.515,5.985,45.4,4.8122,5,224,5.41610040220442,20.2,396.9,9.74,Mid-low,0,0.20457341743338697,Southern tracts,Eastern tracts,Southern tracts / Eastern tracts
Weymouth,4223,-70.9427231,42.20779739999999,21.1,21.1,0.03961,0.038845642823198225,0.0,5.19,0,0.515,6.037,34.5,5.9853,5,224,5.41610040220442,20.2,396.9,8.01,Mid-low,0,0.19032824624940614,Southern tracts,Eastern tracts,Southern tracts / Eastern tracts
Weymouth,4228,-70.9487231,42.22079739999999,18.7,18.7,0.06151,0.05969242274798216,0.0,5.19,0,0.515,5.968,58.5,4.8122,5,224,5.41610040220442,20.2,396.9,9.29,Mid-low,0,0.17635546750916092,Southern tracts,Eastern tracts,Southern tracts / Eastern tracts
Weymouth,4224,-70.9329231,42.21979739999999,19.5,19.5,0.03427,0.03369586385672553,0.0,5.19,0,0.515,5.869,46.3,5.2311,5,224,5.41610040220442,20.2,396.9,9.8,Mid-low,0,0.1872213827541448,Southern tracts,Eastern tracts,Southern tracts / Eastern tracts
Weymouth,4226,-70.9360231,42.23019739999999,20.6,20.6,0.03306,0.032525271703396835,0.0,5.19,0,0.515,6.059,37.3,4.8122,5,224,5.41610040220442,20.2,396.14,8.51,Mid-low,0,0.17743766595729804,Southern tracts,Eastern tracts,Southern tracts / Eastern tracts
Weymouth,4222,-70.9402231,42.23679739999999,20.7,20.7,0.03738,0.03669830378267371,0.0,5.19,0,0.515,6.31,38.5,6.4584,5,224,5.41610040220442,20.2,389.4,6.75,Mid-low,0,0.1697519514479073,Southern tracts,Eastern tracts,Southern tracts / Eastern tracts
Weymouth,4221,-70.9377231,42.24309739999999,22.2,22.2,0.05083,0.049580328098150495,0.0,5.19,0,0.515,6.316,38.1,6.4584,5,224,5.41610040220442,20.2,389.71,5.68,Mid-high,0,0.16701256467814934,Southern tracts,Eastern tracts,Southern tracts / Eastern tracts
Woburn,3334,-71.1697765,42.47667846666667,20.8,20.8,0.08707,0.08348600348975033,0.0,12.83,0,0.437,6.14,45.8,4.0905,5,398,5.988961416889864,18.7,386.96,10.27,Mid-low,0,0.16227262102996362,Northern tracts,Western tracts,Northern tracts / Western tracts
Woburn,3333,-71.15927649999999,42.47517846666667,20.0,20.0,0.10153,0.09670012247721364,0.0,12.83,0,0.437,6.279,74.5,4.0522,5,398,5.988961416889864,18.7,373.66,11.97,Mid-low,0,0.1540342872088313,Northern tracts,Western tracts,Northern tracts / Western tracts
Woburn,3335,-71.1492765,42.471178466666665,21.2,21.2,0.05646,0.054923696495899246,0.0,12.83,0,0.437,6.232,53.7,5.0141,5,398,5.988961416889864,18.7,386.4,12.34,Mid-low,0,0.14448392264400978,Northern tracts,Western tracts,Northern tracts / Western tracts
Woburn,3331,-71.13527649999999,42.477178466666665,24.1,24.1,0.07896,0.0759976142264651,0.0,12.83,0,0.437,6.273,6.0,4.2515,5,398,5.988961416889864,18.7,394.92,6.78,Mid-high,0,0.14091842854147485,Northern tracts,Western tracts,Northern tracts / Western tracts
Woburn,3332,-71.1497765,42.48267846666667,21.4,21.4,0.09512,0.09086394630511974,0.0,12.83,0,0.437,6.286,45.0,4.5026,5,398,5.988961416889864,18.7,383.23,8.94,Mid-high,0,0.15380989934310213,Northern tracts,Western tracts,Northern tracts / Western tracts
Woburn,3336,-71.15027649999999,42.49267846666667,20.3,20.3,0.08387,0.08053796962647085,0.0,12.83,0,0.437,5.874,36.6,4.5026,5,398,5.988961416889864,18.7,396.06,9.1,Mid-low,0,0.16218532908147357,Northern tracts,Western tracts,Northern tracts / Western tracts
